Date, Open, High, Low, Close, Volume
10/19/22, 219.80, 222.93, 217.78, 222.04, 66571477
10/18/22, 229.50, 229.82, 217.25, 220.19, 75891914
10/17/22, 210.04, 221.86, 209.45, 219.35, 79428805
10/14/22, 224.01, 226.26, 204.16, 204.99, 94124516
10/13/22, 208.30, 222.99, 206.22, 221.72, 91483047
10/12/22, 215.33, 219.2999, 211.51, 217.24, 66860703
10/11/22, 220.945, 225.75, 215.00, 216.50, 77013203
10/10/22, 223.93, 226.99, 218.3582, 222.96, 67925023
10/07/22, 233.935, 234.5715, 222.02, 223.07, 83916797
10/06/22, 239.44, 244.58, 235.35, 238.13, 69298438
10/05/22, 245.01, 246.6697, 233.27, 240.81, 86982672
10/04/22, 250.52, 257.50, 242.01, 249.44, 109578492
10/03/22, 254.50, 255.16, 241.01, 242.40, 98363539
09/30/22, 266.145, 275.57, 262.47, 265.25, 67726602
09/29/22, 282.76, 283.65, 265.78, 268.21, 77620641
09/28/22, 283.08, 289.00, 277.57, 287.81, 54664809
09/27/22, 283.84, 288.67, 277.51, 282.94, 61925191
09/26/22, 271.83, 284.09, 270.31, 276.01, 58076910
09/23/22, 283.09, 284.50, 272.82, 275.33, 63748359
09/22/22, 299.86, 301.29, 285.82, 288.59, 70545406
09/21/22, 308.29, 313.80, 300.63, 300.80, 62555660
09/20/22, 306.91, 313.33, 305.58, 308.73, 61642781
09/19/22, 300.09, 309.84, 297.80, 309.07, 60231160
09/16/22, 299.605, 303.71, 295.6005, 303.35, 87087789
09/15/22, 301.825, 309.12, 300.7247, 303.75, 64795520
09/14/22, 292.24, 306.00, 291.64, 302.61, 72628648
09/13/22, 292.90, 297.3999, 290.40, 292.13, 68229617
09/12/22, 300.72, 305.49, 300.40, 304.42, 48674602
09/09/22, 291.67, 299.85, 291.245, 299.68, 54470848
09/08/22, 281.30, 289.50, 279.76, 289.26, 53713121
09/07/22, 273.10, 283.84, 272.27, 283.70, 50028922
09/06/22, 272.675, 275.99, 265.74, 274.42, 55859980
09/02/22, 281.065, 282.35, 269.08, 270.21, 50890090
09/01/22, 272.575, 277.58, 266.15, 277.16, 54287020
08/31/22, 280.62, 281.25, 271.81, 275.61, 52107340
08/30/22, 287.865, 288.48, 272.65, 277.70, 50541762
08/29/22, 282.83, 287.74, 280.70, 284.82, 41864738
08/26/22, 297.43, 302.00, 287.47, 288.09, 57163953
08/25/22, 302.36, 302.96, 291.60, 296.07, 53230008
08/24/22, 297.5631, 303.6464, 296.4997, 297.0964, 57259769.66468
08/23/22, 291.453, 298.8264, 287.923, 296.453, 63985116.6724916
08/22/22, 291.913, 292.3997, 286.2964, 289.913, 55843405.1888282
08/19/22, 298.9997, 300.3597, 292.4997, 296.6664, 61395456.9740662
08/18/22, 305.9997, 306.4997, 301.853, 302.8697, 47500576.4956007
08/17/22, 303.3964, 309.6563, 300.033, 303.9963, 68766041.6542154
08/16/22, 311.6663, 314.6664, 302.8831, 306.563, 88136389.8381182
08/15/22, 301.7864, 313.133, 301.2297, 309.3197, 89359266.1123553
08/12/22, 289.4147, 300.1597, 285.033, 300.0297, 79657373.0029826
08/11/22, 296.513, 298.2364, 285.833, 286.6297, 70155127.1016424
08/10/22, 297.0664, 297.5097, 283.3697, 294.3564, 94918949.9055458
08/09/22, 290.293, 292.3964, 279.353, 283.333, 86244776.8670575
08/08/22, 294.9997, 305.1997, 289.0851, 290.423, 99365389.5387359
08/05/22, 302.6697, 304.6063, 285.5444, 288.1697, 113173020.926288
08/04/22, 310.9996, 313.6064, 304.9997, 308.633, 72256389.2911576
08/03/22, 304.9997, 309.5497, 301.1497, 307.3963, 80091194.4550246
08/02/22, 294.0031, 307.833, 292.6664, 300.5864, 95577573.5918317
08/01/22, 301.2747, 311.8779, 294.9997, 297.2764, 117043024.958832
07/29/22, 280.6997, 298.3197, 279.0997, 297.1497, 95312970.3161151
07/28/22, 280.0664, 283.2997, 272.7997, 280.8997, 84723088.281458
07/27/22, 263.8097, 275.9253, 261.7898, 274.8197, 88110085.8107094
07/26/22, 266.5131, 267.3097, 256.2631, 258.8597, 66820839.6273149
07/25/22, 272.2164, 274.1464, 267.3998, 268.4331, 64073586.7646774
07/22/22, 276.2197, 280.7864, 270.7131, 272.243, 103472966.818831
07/21/22, 255.1064, 273.2664, 254.8664, 271.7064, 142032333.997692
07/20/22, 246.7831, 250.6631, 243.4827, 247.4997, 88864175.596471
07/19/22, 244.9997, 247.1397, 236.9764, 245.5297, 80890191.2875793
07/18/22, 244.9364, 250.5164, 239.6031, 240.5464, 82537526.0041021
07/15/22, 239.9997, 243.623, 236.8898, 240.0664, 69683082.6097721
07/14/22, 234.8964, 238.6531, 229.3331, 238.3131, 78557565.8569836
07/13/22, 225.4998, 242.0597, 225.0331, 237.0398, 97954602.0686954
07/12/22, 236.8464, 239.7731, 228.3681, 233.0698, 87931045.6241495
07/11/22, 252.1031, 253.0631, 233.6264, 234.3431, 99509317.688709
07/08/22, 242.3331, 254.9797, 241.1612, 250.7631, 101854183.132059
07/07/22, 233.9198, 245.3614, 232.2098, 244.5431, 81930775.3718679
07/06/22, 230.7798, 234.5631, 227.1865, 231.7331, 71853695.8715511
07/05/22, 222.9998, 233.1464, 216.1665, 233.0665, 84779179.3399049
07/01/22, 226.9998, 230.2298, 222.1198, 227.2631, 74460527.5878698
06/30/22, 224.5098, 229.4564, 218.8631, 224.4731, 94600538.5737612
06/29/22, 230.4998, 231.1731, 222.2731, 228.4898, 82897346.3790349
06/28/22, 244.4831, 249.9697, 232.3431, 232.6631, 90666598.4745956
06/27/22, 249.3664, 252.0697, 242.5653, 244.9197, 89178380.9238729
06/24/22, 237.4681, 246.0664, 236.0864, 245.7064, 95770797.7931713
06/23/22, 237.9048, 239.3165, 228.6364, 235.0698, 104202798.579316
06/22/22, 234.5031, 246.8331, 233.8264, 236.0864, 101527371.791521
06/21/22, 224.6031, 243.5771, 224.3331, 237.0364, 122793103.950414
06/17/22, 213.4331, 220.9692, 213.1965, 216.7598, 92641866.5328249
06/16/22, 222.7364, 225.1664, 208.6931, 213.0998, 107390805.90122
06/15/22, 220.9164, 235.6631, 218.1498, 232.9998, 119132068.135615
06/14/22, 218.2864, 226.3298, 211.7364, 220.8898, 97988886.1044193
06/13/22, 223.1664, 226.6331, 214.6831, 215.7364, 102767369.083599
06/10/22, 235.1564, 239.4998, 227.9131, 232.2298, 98091009.2108316
06/09/22, 249.3397, 255.5464, 239.3264, 239.7064, 96491410.5440498
06/08/22, 240.0864, 249.9631, 239.1764, 241.8664, 76210690.4115394
06/07/22, 233.9998, 239.9964, 230.0931, 238.8864, 72808650.8666142
06/06/22, 244.3531, 244.8664, 234.3498, 238.2798, 84204591.7411846
06/03/22, 243.2247, 247.7964, 233.4176, 234.5164, 112393851.114393
06/02/22, 244.1564, 264.2098, 242.0664, 258.3331, 93473218.3990936
06/01/22, 251.7197, 257.3264, 243.6397, 246.7897, 77248040.4924582
05/31/22, 257.9464, 259.5997, 244.7431, 252.7531, 101914489.194898
05/27/22, 241.0831, 253.2664, 240.1768, 253.2097, 89295063.0454557
05/26/22, 220.4731, 239.5564, 217.8864, 235.9098, 106003457.455603
05/25/22, 207.9498, 223.1064, 207.6698, 219.5998, 92139423.0092788
05/24/22, 217.8431, 217.9731, 206.8565, 209.3864, 89092622.834513
05/23/22, 218.3398, 226.6515, 212.6865, 224.9664, 88903745.637703
05/20/22, 237.9964, 240.5271, 210.9998, 221.2998, 144973465.062351
05/19/22, 235.6664, 244.6664, 231.3698, 236.4731, 90296761.089225
05/18/22, 248.1731, 253.4997, 233.6031, 236.6031, 87811885.4999847
05/17/22, 249.1197, 254.8264, 242.9497, 253.8697, 80236178.6060981
05/16/22, 255.7197, 256.5864, 239.6959, 241.4564, 86098613.7147555
05/13/22, 257.8264, 262.4497, 250.5214, 256.5298, 92150826.0211607
05/12/22, 233.6664, 253.2197, 226.6664, 242.6664, 140312993.206139
05/11/22, 264.9997, 269.9231, 242.3997, 244.6664, 97224551.3079824
05/10/22, 273.1031, 275.1197, 258.0831, 266.6797, 84401730.9466036
05/09/22, 278.8164, 281.8764, 260.3831, 262.3697, 90810304.6243374
05/06/22, 295.6664, 295.9997, 281.0347, 288.5497, 72903204.9651396
05/05/22, 313.0697, 315.1997, 285.8997, 291.093, 92519283.4050933
05/04/22, 301.3131, 318.4997, 295.0931, 317.5397, 81643789.0728282
05/03/22, 301.0597, 308.0263, 296.1964, 303.083, 63709653.3854588
05/02/22, 286.923, 302.1197, 282.6764, 300.9797, 75781449.9642709
04/29/22, 300.7497, 311.4663, 289.9997, 290.2531, 88133101.8346921
04/28/22, 299.993, 299.9997, 273.8997, 292.5031, 124948666.19651
04/27/22, 299.5264, 305.9997, 292.453, 293.8364, 76956467.1886388
04/26/22, 331.8097, 333.333, 291.6664, 292.1397, 136133802.851423
04/25/22, 326.323, 336.2063, 325.0997, 332.673, 68341412.2117515
04/22/22, 338.303, 344.9496, 331.333, 335.0163, 69696639.6238985
04/21/22, 358.243, 364.073, 332.138, 336.2596, 105416452.843944
04/20/22, 343.333, 344.6663, 325.083, 325.733, 70711390.6812691
04/19/22, 335.0197, 344.9796, 331.7747, 342.7163, 49847868.9414794
04/18/22, 329.6764, 338.3063, 324.4697, 334.763, 51715283.8873258
04/14/22, 333.0964, 337.5696, 327.3963, 328.333, 58422483.8762282
04/13/22, 327.0247, 342.0796, 324.3653, 340.7896, 55121277.4363711
04/12/22, 332.5464, 340.397, 325.5331, 328.983, 65976155.7471543
04/11/22, 326.7997, 336.1556, 324.8797, 325.3097, 59357281.8502877
04/08/22, 347.7363, 349.4796, 340.8113, 341.8296, 55013757.3243351
04/07/22, 350.7963, 358.863, 340.513, 352.4196, 79447138.7839186
04/06/22, 357.823, 359.6663, 342.5663, 348.5863, 89348637.1012799
04/05/22, 378.7663, 384.2896, 362.433, 363.753, 80075093.4382474
04/04/22, 363.1263, 383.3029, 357.5096, 381.8163, 82177789.6292568
04/01/22, 360.383, 364.9163, 355.5463, 361.5296, 54263276.5423342
03/31/22, 364.8563, 367.713, 358.88, 359.1996, 48992811.0505091
03/30/22, 363.723, 371.3163, 361.333, 364.663, 59865062.379395
03/29/22, 369.3296, 371.5896, 357.703, 366.523, 73614886.706712
03/28/22, 355.033, 365.9596, 351.1996, 363.9463, 102506170.81143
03/25/22, 335.9996, 340.5996, 332.4398, 336.8796, 62031604.636932
03/24/22, 336.5763, 341.4963, 329.5997, 337.973, 68920964.8156453
03/23/22, 326.6463, 346.8996, 325.4663, 333.0364, 120676262.744666
03/22/22, 309.9996, 332.6197, 307.2496, 331.3263, 105868670.315154
03/21/22, 304.993, 314.283, 302.3631, 307.053, 81981736.4249694
03/18/22, 291.4964, 302.6164, 289.1297, 301.7964, 100414298.631699
03/17/22, 276.9964, 291.6664, 275.239, 290.533, 66583029.3795166
03/16/22, 269.6664, 280.6664, 267.4198, 280.0763, 84028908.5581227
03/15/22, 258.4231, 268.5231, 252.1897, 267.2964, 66841212.6485436
03/14/22, 260.2031, 266.8998, 252.0131, 255.4564, 71152328.1407259
03/11/22, 280.0654, 281.267, 264.5898, 265.1164, 67037232.8527966
03/10/22, 283.8164, 284.8164, 270.1198, 279.433, 58648714.1119601
03/09/22, 279.8263, 286.853, 277.3364, 286.323, 59184031.669761
03/08/22, 265.1764, 283.3297, 260.7231, 274.7997, 80399174.7759401
03/07/22, 285.433, 288.713, 268.1897, 268.1931, 72494232.5389903
03/04/22, 283.033, 285.2164, 275.0534, 279.4297, 67179931.0014881
03/03/22, 292.923, 295.4794, 277.5331, 279.763, 61623574.2117643
03/02/22, 290.7097, 295.493, 281.4237, 293.2964, 74643527.7785559
03/01/22, 289.893, 296.6264, 284.593, 288.1231, 74766938.9071504
02/28/22, 271.6697, 292.2864, 271.5689, 290.143, 99006970.1652629
02/25/22, 269.7431, 273.1664, 260.7999, 269.9564, 76067839.2626885
02/24/22, 233.4631, 267.4931, 233.3331, 266.9231, 135322443.005986
02/23/22, 276.8097, 278.4329, 253.5197, 254.6797, 95257113.257912
02/22/22, 278.043, 285.5776, 267.0331, 273.843, 83288273.7863813
02/18/22, 295.3331, 295.6231, 279.203, 285.6597, 68501918.378999
02/17/22, 304.4197, 306.1663, 291.3664, 292.1164, 55178490.4959871
02/16/22, 304.683, 308.8096, 300.4031, 307.7963, 51294446.4488132
02/15/22, 299.9997, 307.6663, 297.7922, 307.4763, 57649590.0708728
02/14/22, 287.1897, 299.6263, 284.3831, 291.9197, 67756483.6022559
02/11/22, 303.2097, 305.3197, 283.5664, 286.6664, 79645933.9910632
02/10/22, 302.7897, 314.603, 298.8997, 301.5164, 66126905.904236
02/09/22, 311.6663, 315.423, 306.6664, 310.6663, 52259604.4545078
02/08/22, 301.843, 308.763, 298.2664, 307.333, 50729062.8596835
02/07/22, 307.9296, 315.923, 300.9027, 302.4464, 60994533.556304
02/04/22, 299.073, 312.1664, 293.723, 307.773, 73625530.717803
02/03/22, 293.9997, 312.333, 293.5064, 297.0464, 78855655.1675927
02/02/22, 309.393, 310.4996, 296.4697, 301.8864, 66793119.5984306
02/01/22, 311.7363, 314.5664, 301.6664, 310.4163, 73138423.210237
01/31/22, 290.903, 312.663, 287.3497, 312.2397, 104436201.822522
01/28/22, 277.1864, 285.833, 264.0031, 282.1164, 134789084.450226
01/27/22, 311.1196, 311.7963, 276.333, 276.3664, 147109701.288309
01/26/22, 317.4764, 329.2297, 301.9997, 312.4697, 104867395.271826
01/25/22, 304.733, 317.0863, 301.0697, 306.133, 86595987.2330187
01/24/22, 301.5864, 311.1707, 283.823, 309.9996, 152375291.775054
01/21/22, 332.113, 334.8497, 313.4997, 314.633, 103416131.759609
01/20/22, 336.5763, 347.2196, 331.333, 332.0897, 70488817.4493478
01/19/22, 347.2346, 351.5563, 331.6664, 331.883, 75442578.6111669
01/18/22, 342.2013, 356.9296, 338.6863, 343.503, 66989472.8030306
01/14/22, 339.9596, 350.6663, 337.7926, 349.8696, 72924492.9873217
01/13/22, 369.6879, 371.8663, 342.1793, 343.853, 97209869.2926838
01/12/22, 359.6163, 371.6129, 357.5296, 368.7396, 83739111.2561539
01/11/22, 351.223, 358.6163, 346.273, 354.7996, 66063278.8379365
01/10/22, 333.333, 353.033, 326.6664, 352.7063, 91814978.6712078
01/07/22, 360.123, 360.3096, 336.6663, 342.3196, 84164847.6997713
01/06/22, 358.9996, 362.6663, 340.1663, 354.8996, 90336574.1307102
01/05/22, 382.2163, 390.1129, 360.3363, 362.7063, 80119877.4849123
01/04/22, 396.5163, 402.6662, 374.3496, 383.1963, 100248374.458806
01/03/22, 382.5829, 400.3562, 378.6796, 399.9262, 104686165.082984
12/31/21, 357.8143, 360.6663, 351.5296, 352.2596, 40733685.4445002
12/30/21, 353.7763, 365.183, 351.0496, 356.7796, 47040976.016697
12/29/21, 366.213, 367.9996, 354.713, 362.063, 56154118.5125915
12/28/21, 369.8296, 372.9996, 359.473, 362.823, 60323975.8575828
12/27/21, 357.8896, 372.3329, 356.9046, 364.6463, 71145887.1340144
12/23/21, 335.5997, 357.6586, 332.5197, 355.6663, 92713386.6073488
12/22/21, 321.8863, 338.553, 319.0163, 336.2896, 93634174.5668099
12/21/21, 305.623, 313.1664, 295.3731, 312.843, 71518010.521767
12/20/21, 303.5664, 307.2291, 297.7964, 299.9797, 56480068.8522317
12/17/21, 304.923, 320.2196, 303.0131, 310.8563, 100880367.117343
12/16/21, 331.4997, 331.6597, 307.283, 308.973, 82771526.2479304
12/15/21, 317.7364, 326.2496, 309.4164, 325.3297, 75169302.326413
12/14/21, 314.9997, 322.1363, 309.9996, 319.503, 70806337.780204
12/13/21, 333.6963, 334.9997, 317.1397, 322.1363, 78595575.8965901
12/10/21, 336.2496, 340.3263, 327.5097, 339.0096, 59664419.1703248
12/09/21, 353.5463, 354.163, 334.1197, 334.5997, 59438551.9349711
12/08/21, 350.903, 357.4596, 344.333, 356.3196, 41906410.6664799
12/07/21, 348.0663, 352.5576, 342.2696, 350.583, 56084635.4401901
12/06/21, 333.8363, 340.5463, 316.833, 336.3363, 81663202.0930566
12/03/21, 361.5963, 363.5246, 333.403, 338.323, 92322096.1996242
12/02/21, 366.353, 370.9996, 352.2163, 361.533, 73114927.1857541
12/01/21, 386.8979, 390.9463, 363.5863, 364.9996, 68804162.6939375
11/30/21, 381.4563, 389.3329, 372.6663, 381.5863, 81276213.6898146
11/29/21, 366.9963, 380.8896, 366.7296, 378.9963, 58393473.8459998
11/26/21, 366.4896, 369.5939, 360.333, 360.6396, 35042703.5144971
11/24/21, 360.1296, 377.5896, 353.9996, 371.9996, 67680790.5233837
11/23/21, 389.1696, 393.4996, 354.233, 369.6763, 108515210.072849
11/22/21, 387.4429, 400.6496, 377.4763, 385.6229, 99217639.3847802
11/19/21, 366.2896, 379.5729, 364.233, 379.0196, 64926847.6537752
11/18/21, 368.8496, 370.6663, 358.3396, 365.4596, 62696855.3301232
11/17/21, 354.503, 373.2129, 351.833, 363.003, 94336199.2983197
11/16/21, 334.4363, 352.3996, 334.0597, 351.5763, 79627153.9714944
11/15/21, 339.2096, 343.993, 326.1997, 337.7963, 104327052.708789
11/12/21, 349.1663, 351.4996, 339.733, 344.473, 76719529.9417502
11/11/21, 367.5896, 368.3229, 351.5596, 354.503, 67189774.0117445
11/10/21, 336.803, 359.3663, 329.103, 355.983, 128408290.801439
11/09/21, 391.1996, 391.4996, 337.173, 341.1663, 177317716.765061
11/08/21, 383.2613, 398.9996, 377.6663, 387.6463, 100337261.551427
11/05/21, 409.3329, 413.2896, 402.6662, 407.3629, 64886500.6117336
11/04/21, 411.4696, 414.4962, 405.6662, 409.9696, 76192303.3923801
11/03/21, 392.4429, 405.1296, 384.2063, 404.6196, 103885668.248866
11/02/21, 386.4513, 402.8629, 381.9996, 390.6663, 128213536.598505
11/01/21, 381.6663, 403.2496, 372.8863, 402.8629, 168146332.208478
10/29/21, 360.6196, 371.7363, 357.7346, 371.3329, 89755341.5250659
10/28/21, 356.1013, 360.333, 351.3996, 359.013, 81639589.0684518
10/27/21, 346.553, 356.9596, 343.593, 345.953, 115579503.433843
10/26/21, 341.563, 364.9796, 333.813, 339.4763, 187245090.109384
10/25/21, 316.843, 348.3396, 314.733, 341.6196, 188556490.475863
10/22/21, 298.4997, 303.333, 296.9864, 303.2264, 68642591.5255804
10/21/21, 285.333, 299.9997, 285.1679, 297.9997, 94444439.4111059
10/20/21, 288.4497, 289.8297, 285.793, 288.5997, 42096190.8642309
10/19/21, 292.5097, 292.6497, 287.5031, 288.0897, 52143447.3334721
10/18/21, 283.9297, 291.7531, 283.823, 290.0364, 72621789.6719048
10/15/21, 274.5791, 281.0697, 274.1164, 281.0097, 56773769.1582675
10/14/21, 271.8298, 273.4164, 271.1164, 272.7731, 36741545.2846902
10/13/21, 270.1564, 271.8031, 268.5931, 270.3598, 42360284.1394161
10/12/21, 266.9764, 270.7731, 265.5231, 268.573, 66060185.8347136
10/11/21, 262.5497, 267.0798, 261.8331, 263.9798, 42601004.3902466
10/08/21, 265.4031, 265.4598, 260.3031, 261.8298, 50215852.3249181
10/07/21, 261.8197, 268.333, 261.1264, 264.5364, 57587397.0060677
10/06/21, 258.7331, 262.2197, 257.7397, 260.9164, 43898352.7420836
10/05/21, 261.5984, 265.7698, 258.0664, 260.1964, 55297950.6204645
10/04/21, 265.4997, 268.9897, 258.7064, 260.5097, 91450109.2910139
10/01/21, 259.4664, 260.2597, 254.5297, 258.4064, 51094283.2402431
09/30/21, 260.3331, 263.0433, 258.3331, 258.4931, 53867939.1303926
09/29/21, 259.9331, 264.4997, 256.8931, 260.4364, 62828708.4675142
09/28/21, 262.3998, 265.2131, 255.3931, 259.1864, 76144333.3423953
09/27/21, 257.7064, 266.3331, 256.4364, 263.7864, 84212061.7489683
09/24/21, 248.6297, 258.2664, 248.1864, 258.1297, 64119126.8121301
09/23/21, 251.6664, 252.7331, 249.3064, 251.2131, 35842624.3480146
09/22/21, 247.8418, 251.223, 246.3731, 250.6464, 45378857.2847693
09/21/21, 244.9297, 248.2464, 243.4798, 246.4597, 48992211.0498839
09/20/21, 244.8523, 247.3331, 239.5414, 243.3897, 74273021.3924883
09/17/21, 252.3831, 253.6797, 249.9997, 253.1631, 84612622.1663523
09/16/21, 250.9431, 252.9697, 249.2031, 252.3297, 41770210.5245594
09/15/21, 248.3331, 252.2864, 246.1197, 251.9431, 46073115.0081858
09/14/21, 247.5231, 251.4897, 245.4664, 248.1631, 55574700.9088383
09/13/21, 246.7377, 248.2597, 236.2831, 247.6664, 68857511.7495272
09/10/21, 253.1997, 254.2031, 244.8398, 245.4231, 45552554.4657618
09/09/21, 251.1364, 254.0331, 250.5431, 251.6197, 42233231.0070267
09/08/21, 253.8598, 254.8164, 246.9242, 251.2897, 56379175.7471011
09/07/21, 246.6664, 253.3997, 246.4197, 250.9731, 60119552.6445738
09/03/21, 244.0827, 244.6664, 241.3997, 244.5231, 45813194.7373489
09/02/21, 244.8331, 246.9897, 243.5131, 244.1297, 38390260.0026509
09/01/21, 244.6931, 247.3297, 243.7564, 244.6964, 39613061.2768098
08/31/21, 244.3331, 246.7964, 242.1464, 245.2397, 62566382.1941702
08/30/21, 238.2381, 243.6664, 237.5764, 243.6364, 55812721.1568554
08/27/21, 234.9998, 238.3331, 234.0331, 237.3064, 41501323.2443788
08/26/21, 236.1031, 238.4664, 232.5398, 233.7198, 39642908.3079105
08/25/21, 235.6764, 238.9898, 234.6664, 237.0665, 37936719.5300618
08/24/21, 236.8931, 238.4064, 234.2131, 236.1631, 39249247.8977163
08/23/21, 228.4804, 237.3764, 226.9166, 235.4331, 60794640.3480152
08/20/21, 227.6164, 230.7097, 224.5665, 226.7531, 44525653.3957308
08/19/21, 226.0698, 228.8498, 222.5298, 224.4898, 42940511.7440132
08/18/21, 223.2491, 231.9231, 223.1164, 229.6631, 61048206.6122313
08/17/21, 224.2198, 224.8598, 216.2798, 221.9031, 71163911.1527954
08/16/21, 235.0231, 236.4998, 225.4664, 228.7231, 69309969.2209879
08/13/21, 241.2364, 243.2997, 238.1131, 239.0564, 50194459.3026266
08/12/21, 235.4465, 240.9331, 233.1331, 240.7497, 53045122.2730174
08/11/21, 237.5698, 238.3931, 234.7364, 235.9398, 29401704.6365762
08/10/21, 237.9964, 238.8631, 233.9598, 236.6631, 40296968.9894417
08/09/21, 236.7231, 239.6764, 235.0431, 237.9198, 44146093.0002289
08/06/21, 237.2998, 238.7764, 232.5431, 233.0331, 46869195.8377021
08/05/21, 238.6664, 240.3164, 237.1364, 238.2098, 38758960.3868367
08/04/21, 236.9998, 241.6331, 236.3098, 236.9731, 51008003.1503393
08/03/21, 239.6664, 240.8831, 233.6698, 236.5798, 64860817.5849719
08/02/21, 233.3331, 242.3131, 232.7998, 236.5564, 100847415.083007
07/30/21, 223.9191, 232.5098, 222.9998, 229.0665, 88969322.7060343
07/29/21, 216.5964, 227.8964, 216.2664, 225.7831, 91184018.0137468
07/28/21, 215.6648, 218.3231, 213.1331, 215.6598, 48019853.0366869
07/27/21, 221.1331, 222.1664, 209.0798, 214.9264, 98439969.5744483
07/26/21, 216.9898, 222.7331, 215.7031, 219.2064, 76009762.2021722
07/23/21, 215.4531, 216.2664, 212.4332, 214.4598, 43814862.6550869
07/22/21, 218.814, 220.7231, 214.8665, 216.4198, 45317237.2205612
07/21/21, 219.8698, 221.6197, 216.7631, 218.4298, 41860063.6181863
07/20/21, 217.3298, 220.797, 213.5001, 220.1664, 46461435.4128157
07/19/21, 209.9631, 215.7331, 207.0965, 215.4064, 63891336.5747727
07/16/21, 218.2264, 218.8997, 214.0665, 214.7398, 49112961.1757055
07/15/21, 219.4631, 222.0464, 212.6264, 216.8664, 60628773.1751816
07/14/21, 223.5831, 226.2031, 217.6131, 217.7931, 64923634.6504273
07/13/21, 228.7731, 231.0931, 222.0984, 222.8464, 62898335.5400656
07/12/21, 220.7331, 229.0798, 220.7201, 228.5665, 77781198.0480084
07/09/21, 217.7281, 219.6364, 214.8964, 218.9831, 54421709.7074215
07/08/21, 209.4564, 218.1431, 206.8198, 217.6031, 68320031.1894725
07/07/21, 221.4231, 221.8998, 212.7731, 214.8831, 56375941.7437313
07/06/21, 227.2369, 227.9998, 217.1332, 219.8598, 69853413.7872572
07/02/21, 226.3264, 233.3331, 224.4198, 226.2998, 81292191.7064638
07/01/21, 227.9731, 229.3298, 224.2664, 225.9731, 55903618.2515702
06/30/21, 226.5898, 230.9365, 226.0464, 226.5665, 56774636.1591709
06/29/21, 228.2164, 229.1697, 225.2964, 226.9198, 52143987.3340348
06/28/21, 223.8798, 231.5664, 223.4398, 229.5731, 64884547.6096986
06/25/21, 229.8598, 231.2698, 222.8998, 223.9564, 97490234.5848244
06/24/21, 224.9964, 232.5398, 222.5364, 226.6064, 137947304.741092
06/23/21, 210.6664, 219.0678, 210.0131, 218.8564, 93297784.2162911
06/22/21, 206.0831, 209.5229, 205.1665, 207.9032, 57476732.8907557
06/21/21, 208.1598, 210.4631, 202.9598, 206.9431, 74438285.5646936
06/18/21, 204.4565, 209.4498, 203.9331, 207.7698, 73682806.7774846
06/17/21, 200.6291, 207.1565, 200.4465, 205.5331, 68104120.964494
06/16/21, 199.1781, 202.8331, 197.8331, 201.6231, 66432462.2226256
06/15/21, 205.5631, 205.5965, 199.4098, 199.7865, 53292505.5307908
06/14/21, 204.0765, 208.4964, 203.0598, 205.8965, 61272003.845428
06/11/21, 203.4098, 204.1865, 200.5065, 203.2965, 48615950.6578206
06/10/21, 201.2931, 205.5298, 200.1665, 203.3731, 71758895.7727694
06/09/21, 200.7231, 203.9298, 199.2098, 199.5931, 49753755.8434136
06/08/21, 207.6698, 207.6965, 198.4998, 201.1965, 78160305.4430383
06/07/21, 197.2748, 203.3331, 194.2931, 201.7098, 67631110.4716171
06/04/21, 193.2365, 200.2031, 192.3998, 199.6831, 72110769.1394214
06/03/21, 200.5998, 201.5165, 190.4065, 190.9465, 90335761.1298631
06/02/21, 206.7098, 207.7865, 199.7131, 201.7065, 69908403.8445568
06/01/21, 209.2664, 211.2664, 206.8498, 207.9664, 54254729.5334282
05/28/21, 209.4998, 211.8631, 207.4598, 208.4064, 68211188.076058
05/27/21, 206.7465, 210.3764, 205.4032, 210.2831, 79111858.4345565
05/26/21, 202.5198, 208.7231, 200.4998, 206.3765, 85918016.5265732
05/25/21, 202.4365, 204.6631, 198.5698, 201.5631, 84017871.5466221
05/24/21, 193.8665, 204.8265, 191.2165, 202.1465, 103674378.028702
05/21/21, 198.7031, 198.8932, 193.3331, 193.6265, 78091881.3717404
05/20/21, 191.6665, 196.2831, 190.3565, 195.5931, 92463453.3469184
05/19/21, 184.1831, 188.7365, 182.3265, 187.8198, 118735317.722201
05/18/21, 189.3331, 198.7498, 187.7931, 192.6231, 110491813.132469
05/17/21, 191.8508, 196.5765, 187.0665, 192.2765, 96743509.8067372
05/14/21, 194.4698, 197.6231, 190.1532, 196.5798, 100112681.317414
05/13/21, 200.5148, 202.1531, 186.5498, 190.5631, 132554904.12221
05/12/21, 200.8298, 206.8031, 195.5881, 196.6298, 101471049.732834
05/11/21, 199.7465, 209.0331, 198.5331, 205.7331, 139511839.371337
05/10/21, 221.6331, 221.6831, 209.2031, 209.6798, 94177352.1328009
05/07/21, 221.9331, 229.9998, 220.0731, 224.1231, 70407577.3646956
05/06/21, 226.9198, 227.0064, 216.6664, 221.1798, 83353943.8548095
05/05/21, 227.0198, 228.4316, 222.4465, 223.6464, 65705741.4653826
05/04/21, 226.3131, 227.8152, 219.2334, 224.5331, 89218052.9652112
05/03/21, 234.5998, 235.3331, 226.8331, 228.2998, 81129501.5369406
04/30/21, 222.5298, 238.4898, 222.0464, 236.4798, 122276284.411888
